generation,snw_dth,snw_att,snw_pmf,snw_amf,sl0_dth,sl0_pwp,sl0_fcy,sl0_bt0,urr_dth,lrr_dth,urr_wsr,urr_ulc,urr_tdh,urr_tdr,urr_ndr,urr_uct,lrr_dre,lrr_lct,best_ofv,best_nse
48,0.0,-100.0,0.0,0.0,90.54849209588772,696.8677100296898,137.26768192082085,3.9907102273423924,3.2420896295762,2.87779264926413,0.8324055394875957,0.9866360718561726,97.04954544306649,0.9465076881886759,0.001658217323086797,0.007137831785615334,0.013175596100157505,0.0021064024945966486,2.0580656897995673,-1.0580656897995673
49,0.0,-100.0,0.0,0.0,51.622587957925795,292.1092406125858,130.09341691554692,2.907237545497313,3.9943117636353893,4.062093688626035,0.8293463448729275,0.859441895538898,144.79741011699303,0.600707226726283,0.008348568936904499,0.010106968115498827,0.013187435208605658,0.0015919780349341606,0.7625793178605842,0.2374206821394158
50,0.0,-100.0,0.0,0.0,22.413998039017102,548.5416729902817,103.72061335824156,1.7611504598087455,1.8752615037041505,5.0456845969504585,0.38010570854403075,0.9816636522706095,16.947047250699512,0.7095079515627135,0.014284139137707041,0.16584664575279728,0.013315607727780843,0.0010356168588156467,0.723902424174326,0.27609757582567396
51,0.0,-100.0,0.0,0.0,22.413998039017102,548.5416729902817,103.72061335824156,1.7611504598087455,1.8752615037041505,5.0456845969504585,0.38010570854403075,0.9816636522706095,16.947047250699512,0.7095079515627135,0.014284139137707041,0.16584664575279728,0.013315607727780843,0.0010356168588156467,0.7148930438394995,0.2851069561605005
52,0.0,-100.0,0.0,0.0,22.413998039017102,548.5416729902817,103.72061335824156,1.7611504598087455,1.8752615037041505,5.0456845969504585,0.38010570854403075,0.9816636522706095,16.947047250699512,0.7095079515627135,0.014284139137707041,0.16584664575279728,0.013315607727780843,0.0010356168588156467,0.8754803271529873,0.12451967284701271
53,0.0,-100.0,0.0,0.0,22.413998039017102,548.5416729902817,103.72061335824156,1.7611504598087455,1.8752615037041505,5.0456845969504585,0.38010570854403075,0.9816636522706095,16.947047250699512,0.7095079515627135,0.014284139137707041,0.16584664575279728,0.013315607727780843,0.0010356168588156467,1.688250175610233,-0.688250175610233
54,0.0,-100.0,0.0,0.0,22.413998039017102,548.5416729902817,103.72061335824156,1.7611504598087455,1.8752615037041505,5.0456845969504585,0.38010570854403075,0.9816636522706095,16.947047250699512,0.7095079515627135,0.014284139137707041,0.16584664575279728,0.013315607727780843,0.0010356168588156467,0.6075091196667577,0.3924908803332423
55,0.0,-100.0,0.0,0.0,46.89375567631252,262.73425621726824,115.2449322112908,1.949350511751272,1.8477025958184452,3.78387396215701,0.5661388166520361,0.9677824478289019,19.408801473739203,0.8021038819440071,0.0022459969125877,0.0286650564765783,0.014418589928999137,0.0005950387880693797,1.0109297915032571,-0.010929791503257125
56,0.0,-100.0,0.0,0.0,30.26506261385301,212.14439532002083,109.09254921695913,2.4738914177298668,1.4905193524702636,4.009279108038768,0.3875422693092898,0.7655998101595897,7.741936834599429,0.598878939896525,0.003130111645224254,0.045696939498781064,0.014994720582653387,0.00011981326354176813,1.4786679148634336,-0.47866791486343363
57,0.0,-100.0,0.0,0.0,30.26506261385301,212.14439532002083,109.09254921695913,2.4738914177298668,1.4905193524702636,4.009279108038768,0.3875422693092898,0.7655998101595897,7.741936834599429,0.598878939896525,0.003130111645224254,0.045696939498781064,0.014994720582653387,0.00011981326354176813,1.6779069355592278,-0.6779069355592278
58,0.0,-100.0,0.0,0.0,30.26506261385301,212.14439532002083,109.09254921695913,2.4738914177298668,1.4905193524702636,4.009279108038768,0.3875422693092898,0.7655998101595897,7.741936834599429,0.598878939896525,0.003130111645224254,0.045696939498781064,0.014994720582653387,0.00011981326354176813,0.9514209437936832,0.04857905620631675
59,0.0,-100.0,0.0,0.0,22.514041774043147,694.4400610004823,109.13163560335471,2.05617326775642,0.8591737348210611,2.333001457752246,0.02558289397043223,0.6506403528325033,4.5035018114541,0.7453613256770614,0.0016637453278532943,0.0277406321690713,0.015544346979212864,0.0001654361724762743,0.597769762825233,0.402230237174767
60,0.0,-100.0,0.0,0.0,22.514041774043147,694.4400610004823,109.13163560335471,2.05617326775642,0.8591737348210611,2.333001457752246,0.02558289397043223,0.6506403528325033,4.5035018114541,0.7453613256770614,0.0016637453278532943,0.0277406321690713,0.015544346979212864,0.0001654361724762743,0.5195551661587774,0.4804448338412226
61,0.0,-100.0,0.0,0.0,22.514041774043147,694.4400610004823,109.13163560335471,2.05617326775642,0.8591737348210611,2.333001457752246,0.02558289397043223,0.6506403528325033,4.5035018114541,0.7453613256770614,0.0016637453278532943,0.0277406321690713,0.015544346979212864,0.0001654361724762743,2.109379803007711,-1.109379803007711
62,0.0,-100.0,0.0,0.0,22.514041774043147,694.4400610004823,109.13163560335471,2.05617326775642,0.8591737348210611,2.333001457752246,0.02558289397043223,0.6506403528325033,4.5035018114541,0.7453613256770614,0.0016637453278532943,0.0277406321690713,0.015544346979212864,0.0001654361724762743,4.1383136310853335,-3.1383136310853335
63,0.0,-100.0,0.0,0.0,22.514041774043147,694.4400610004823,109.13163560335471,2.05617326775642,0.8591737348210611,2.333001457752246,0.02558289397043223,0.6506403528325033,4.5035018114541,0.7453613256770614,0.0016637453278532943,0.0277406321690713,0.015544346979212864,0.0001654361724762743,0.6264818273862127,0.3735181726137873
64,0.0,-100.0,0.0,0.0,22.514041774043147,694.4400610004823,109.13163560335471,2.05617326775642,0.8591737348210611,2.333001457752246,0.02558289397043223,0.6506403528325033,4.5035018114541,0.7453613256770614,0.0016637453278532943,0.0277406321690713,0.015544346979212864,0.0001654361724762743,1.7466685300038316,-0.7466685300038316
65,0.0,-100.0,0.0,0.0,22.514041774043147,694.4400610004823,109.13163560335471,2.05617326775642,0.8591737348210611,2.333001457752246,0.02558289397043223,0.6506403528325033,4.5035018114541,0.7453613256770614,0.0016637453278532943,0.0277406321690713,0.015544346979212864,0.0001654361724762743,0.5188736710317852,0.48112632896821483
66,0.0,-100.0,0.0,0.0,22.514041774043147,694.4400610004823,109.13163560335471,2.05617326775642,0.8591737348210611,2.333001457752246,0.02558289397043223,0.6506403528325033,4.5035018114541,0.7453613256770614,0.0016637453278532943,0.0277406321690713,0.015544346979212864,0.0001654361724762743,0.5013556129017313,0.49864438709826875
67,0.0,-100.0,0.0,0.0,26.809093716279577,554.8532252229511,112.95989121587053,1.9188138195315414,0.5498902128811896,2.639163836732017,0.12840703732990255,0.5915368863019151,12.718196171579322,0.8685785298188646,2.9567896094651047e-05,0.011302742600240279,0.013654729085041284,0.00021145213531886808,0.8880041264161999,0.11199587358380014
68,0.0,-100.0,0.0,0.0,26.809093716279577,554.8532252229511,112.95989121587053,1.9188138195315414,0.5498902128811896,2.639163836732017,0.12840703732990255,0.5915368863019151,12.718196171579322,0.8685785298188646,2.9567896094651047e-05,0.011302742600240279,0.013654729085041284,0.00021145213531886808,2.367595098382659,-1.367595098382659
69,0.0,-100.0,0.0,0.0,26.809093716279577,554.8532252229511,112.95989121587053,1.9188138195315414,0.5498902128811896,2.639163836732017,0.12840703732990255,0.5915368863019151,12.718196171579322,0.8685785298188646,2.9567896094651047e-05,0.011302742600240279,0.013654729085041284,0.00021145213531886808,2.3534759659539044,-1.3534759659539044
70,0.0,-100.0,0.0,0.0,26.809093716279577,554.8532252229511,112.95989121587053,1.9188138195315414,0.5498902128811896,2.639163836732017,0.12840703732990255,0.5915368863019151,12.718196171579322,0.8685785298188646,2.9567896094651047e-05,0.011302742600240279,0.013654729085041284,0.00021145213531886808,1.4977863769592157,-0.4977863769592157
71,0.0,-100.0,0.0,0.0,37.05583235842306,642.984207759578,114.87793215166761,1.9392501825170383,0.21619662973747467,4.075445149097966,0.3806145363191507,0.2250295622313095,117.71797770580307,0.9280075124319351,0.001548639722693923,0.015211302802932092,0.014818785003954948,8.699140682916218e-05,1.6279275103862676,-0.6279275103862676
72,0.0,-100.0,0.0,0.0,25.295424429112956,406.9055428986326,106.36381155405746,1.9149962593596852,0.596149877582663,6.2451314770258435,0.10470021306640276,0.12027326057785137,91.04820009996669,0.991726459233821,0.0013225990745921457,0.007436022190119795,0.015497876985463621,3.7688443053629506e-06,3.2329288519491994,-2.2329288519491994
73,0.0,-100.0,0.0,0.0,25.295424429112956,406.9055428986326,106.36381155405746,1.9149962593596852,0.596149877582663,6.2451314770258435,0.10470021306640276,0.12027326057785137,91.04820009996669,0.991726459233821,0.0013225990745921457,0.007436022190119795,0.015497876985463621,3.7688443053629506e-06,0.5039730472908005,0.4960269527091995
74,0.0,-100.0,0.0,0.0,25.295424429112956,406.9055428986326,106.36381155405746,1.9149962593596852,0.596149877582663,6.2451314770258435,0.10470021306640276,0.12027326057785137,91.04820009996669,0.991726459233821,0.0013225990745921457,0.007436022190119795,0.015497876985463621,3.7688443053629506e-06,1.6964356316143212,-0.6964356316143212
75,0.0,-100.0,0.0,0.0,25.295424429112956,406.9055428986326,106.36381155405746,1.9149962593596852,0.596149877582663,6.2451314770258435,0.10470021306640276,0.12027326057785137,91.04820009996669,0.991726459233821,0.0013225990745921457,0.007436022190119795,0.015497876985463621,3.7688443053629506e-06,1.4362941876342077,-0.4362941876342077
76,0.0,-100.0,0.0,0.0,25.295424429112956,406.9055428986326,106.36381155405746,1.9149962593596852,0.596149877582663,6.2451314770258435,0.10470021306640276,0.12027326057785137,91.04820009996669,0.991726459233821,0.0013225990745921457,0.007436022190119795,0.015497876985463621,3.7688443053629506e-06,1.6946524883642022,-0.6946524883642022
77,0.0,-100.0,0.0,0.0,25.295424429112956,406.9055428986326,106.36381155405746,1.9149962593596852,0.596149877582663,6.2451314770258435,0.10470021306640276,0.12027326057785137,91.04820009996669,0.991726459233821,0.0013225990745921457,0.007436022190119795,0.015497876985463621,3.7688443053629506e-06,1.2038041312267926,-0.20380413122679264
78,0.0,-100.0,0.0,0.0,25.295424429112956,406.9055428986326,106.36381155405746,1.9149962593596852,0.596149877582663,6.2451314770258435,0.10470021306640276,0.12027326057785137,91.04820009996669,0.991726459233821,0.0013225990745921457,0.007436022190119795,0.015497876985463621,3.7688443053629506e-06,1.6198846580367823,-0.6198846580367823
79,0.0,-100.0,0.0,0.0,13.287275634349967,456.2721060414623,103.77599064557455,1.5139211838967692,0.26903315989770604,5.721463177520732,0.9769267201290132,0.1425784820384185,24.502968586232953,0.050831605396355894,0.002261002879122953,0.002350148239411709,0.015427538181347844,0.0001627216093061934,0.49718374853041536,0.5028162514695846
80,0.0,-100.0,0.0,0.0,13.287275634349967,456.2721060414623,103.77599064557455,1.5139211838967692,0.26903315989770604,5.721463177520732,0.9769267201290132,0.1425784820384185,24.502968586232953,0.050831605396355894,0.002261002879122953,0.002350148239411709,0.015427538181347844,0.0001627216093061934,0.49091888599074496,0.509081114009255
81,0.0,-100.0,0.0,0.0,13.287275634349967,456.2721060414623,103.77599064557455,1.5139211838967692,0.26903315989770604,5.721463177520732,0.9769267201290132,0.1425784820384185,24.502968586232953,0.050831605396355894,0.002261002879122953,0.002350148239411709,0.015427538181347844,0.0001627216093061934,0.9583331406920625,0.041666859307937454
82,0.0,-100.0,0.0,0.0,13.287275634349967,456.2721060414623,103.77599064557455,1.5139211838967692,0.26903315989770604,5.721463177520732,0.9769267201290132,0.1425784820384185,24.502968586232953,0.050831605396355894,0.002261002879122953,0.002350148239411709,0.015427538181347844,0.0001627216093061934,1.4904941016440831,-0.49049410164408314
83,0.0,-100.0,0.0,0.0,13.287275634349967,456.2721060414623,103.77599064557455,1.5139211838967692,0.26903315989770604,5.721463177520732,0.9769267201290132,0.1425784820384185,24.502968586232953,0.050831605396355894,0.002261002879122953,0.002350148239411709,0.015427538181347844,0.0001627216093061934,0.5249444915326312,0.47505550846736877
84,0.0,-100.0,0.0,0.0,13.287275634349967,456.2721060414623,103.77599064557455,1.5139211838967692,0.26903315989770604,5.721463177520732,0.9769267201290132,0.1425784820384185,24.502968586232953,0.050831605396355894,0.002261002879122953,0.002350148239411709,0.015427538181347844,0.0001627216093061934,0.618502235787168,0.381497764212832
