generation,snw_dth,snw_att,snw_pmf,snw_amf,sl0_dth,sl0_pwp,sl0_fcy,sl0_bt0,urr_dth,lrr_dth,urr_wsr,urr_ulc,urr_tdh,urr_tdr,urr_ndr,urr_uct,lrr_dre,lrr_lct,best_ofv,best_mse
126,0.0,0.6258290521914973,0.7607078558615015,0.08413137692123662,71.35093970117973,155.06850550921249,103.29076466101696,8.088595073619851,4.9333709500100165,1.5096705363691072,0.7608024970699504,0.7707777260638606,28.03364215576501,0.014088010257257422,0.0006597136994408448,0.1412979750618747,0.00676818898385495,0.0004140830136580287,256.6084148975046,256.6084148975046
127,0.0,0.6258290521914973,0.7607078558615015,0.08413137692123662,71.35093970117973,155.06850550921249,103.29076466101696,8.088595073619851,4.9333709500100165,1.5096705363691072,0.7608024970699504,0.7707777260638606,28.03364215576501,0.014088010257257422,0.0006597136994408448,0.1412979750618747,0.00676818898385495,0.0004140830136580287,10557.294385704223,10557.294385704223
128,0.0,0.6258290521914973,0.7607078558615015,0.08413137692123662,71.35093970117973,155.06850550921249,103.29076466101696,8.088595073619851,4.9333709500100165,1.5096705363691072,0.7608024970699504,0.7707777260638606,28.03364215576501,0.014088010257257422,0.0006597136994408448,0.1412979750618747,0.00676818898385495,0.0004140830136580287,5453.916638020447,5453.916638020447
129,0.0,0.6258290521914973,0.7607078558615015,0.08413137692123662,71.35093970117973,155.06850550921249,103.29076466101696,8.088595073619851,4.9333709500100165,1.5096705363691072,0.7608024970699504,0.7707777260638606,28.03364215576501,0.014088010257257422,0.0006597136994408448,0.1412979750618747,0.00676818898385495,0.0004140830136580287,108.9527478131905,108.9527478131905
130,0.0,0.6258290521914973,0.7607078558615015,0.08413137692123662,71.35093970117973,155.06850550921249,103.29076466101696,8.088595073619851,4.9333709500100165,1.5096705363691072,0.7608024970699504,0.7707777260638606,28.03364215576501,0.014088010257257422,0.0006597136994408448,0.1412979750618747,0.00676818898385495,0.0004140830136580287,807.3659626197064,807.3659626197064
131,0.0,0.6258290521914973,0.7607078558615015,0.08413137692123662,71.35093970117973,155.06850550921249,103.29076466101696,8.088595073619851,4.9333709500100165,1.5096705363691072,0.7608024970699504,0.7707777260638606,28.03364215576501,0.014088010257257422,0.0006597136994408448,0.1412979750618747,0.00676818898385495,0.0004140830136580287,114.46358000871216,114.46358000871216
132,0.0,0.6258290521914973,0.7607078558615015,0.08413137692123662,71.35093970117973,155.06850550921249,103.29076466101696,8.088595073619851,4.9333709500100165,1.5096705363691072,0.7608024970699504,0.7707777260638606,28.03364215576501,0.014088010257257422,0.0006597136994408448,0.1412979750618747,0.00676818898385495,0.0004140830136580287,1004.3583635969579,1004.3583635969579
133,0.0,0.6258290521914973,0.7607078558615015,0.08413137692123662,71.35093970117973,155.06850550921249,103.29076466101696,8.088595073619851,4.9333709500100165,1.5096705363691072,0.7608024970699504,0.7707777260638606,28.03364215576501,0.014088010257257422,0.0006597136994408448,0.1412979750618747,0.00676818898385495,0.0004140830136580287,562.9907873050485,562.9907873050485
134,0.0,0.8236597121759227,0.712278200887514,0.13035318956024966,85.50671103284846,78.66829584173485,111.87168975369929,6.755752020358591,5.190781997796528,0.3407732908535763,0.9573288395653932,0.7640753174516285,41.01525116553842,0.05830017779745472,0.002167902216696771,0.09477330524507149,0.0065236105872976125,0.00029134147934956056,5904.595746407524,5904.595746407524
135,0.0,0.8236597121759227,0.712278200887514,0.13035318956024966,85.50671103284846,78.66829584173485,111.87168975369929,6.755752020358591,5.190781997796528,0.3407732908535763,0.9573288395653932,0.7640753174516285,41.01525116553842,0.05830017779745472,0.002167902216696771,0.09477330524507149,0.0065236105872976125,0.00029134147934956056,113.50793906290495,113.50793906290495
136,0.0,0.8236597121759227,0.712278200887514,0.13035318956024966,85.50671103284846,78.66829584173485,111.87168975369929,6.755752020358591,5.190781997796528,0.3407732908535763,0.9573288395653932,0.7640753174516285,41.01525116553842,0.05830017779745472,0.002167902216696771,0.09477330524507149,0.0065236105872976125,0.00029134147934956056,308.6957111986126,308.6957111986126
137,0.0,0.8236597121759227,0.712278200887514,0.13035318956024966,85.50671103284846,78.66829584173485,111.87168975369929,6.755752020358591,5.190781997796528,0.3407732908535763,0.9573288395653932,0.7640753174516285,41.01525116553842,0.05830017779745472,0.002167902216696771,0.09477330524507149,0.0065236105872976125,0.00029134147934956056,10051.405237451565,10051.405237451565
138,0.0,0.6604343342419523,0.7132184897863176,0.10218078228704464,83.32487114189128,59.1398773243082,111.26619273393993,5.434738410772817,0.23994968775870085,0.616221065858106,0.9054713270843706,0.8646923682838897,145.74910743404314,0.6460064586748544,0.0007778817733306576,0.10475706226198139,0.006429894483633847,0.0005037005181782739,96.63424406709736,96.63424406709736
139,0.0,0.6604343342419523,0.7132184897863176,0.10218078228704464,83.32487114189128,59.1398773243082,111.26619273393993,5.434738410772817,0.23994968775870085,0.616221065858106,0.9054713270843706,0.8646923682838897,145.74910743404314,0.6460064586748544,0.0007778817733306576,0.10475706226198139,0.006429894483633847,0.0005037005181782739,9855.948846431762,9855.948846431762
140,0.0,0.5717533100253798,0.6651509596145558,0.09167262290076739,86.34748561372504,78.54662963770676,114.70929080542254,5.4122251045338166,2.9529803945532764,0.20325828855859385,0.9387550639543026,0.8652471802664667,136.06012306037798,0.7950642367231173,0.0030548218693759455,0.1913951836590384,0.006530873477846533,0.00021670903344667147,343.9905909853711,343.9905909853711
141,0.0,0.5717533100253798,0.6651509596145558,0.09167262290076739,86.34748561372504,78.54662963770676,114.70929080542254,5.4122251045338166,2.9529803945532764,0.20325828855859385,0.9387550639543026,0.8652471802664667,136.06012306037798,0.7950642367231173,0.0030548218693759455,0.1913951836590384,0.006530873477846533,0.00021670903344667147,100.32675559142999,100.32675559142999
142,0.0,0.5717533100253798,0.6651509596145558,0.09167262290076739,86.34748561372504,78.54662963770676,114.70929080542254,5.4122251045338166,2.9529803945532764,0.20325828855859385,0.9387550639543026,0.8652471802664667,136.06012306037798,0.7950642367231173,0.0030548218693759455,0.1913951836590384,0.006530873477846533,0.00021670903344667147,87.40301029340927,87.40301029340927
143,0.0,0.5717533100253798,0.6651509596145558,0.09167262290076739,86.34748561372504,78.54662963770676,114.70929080542254,5.4122251045338166,2.9529803945532764,0.20325828855859385,0.9387550639543026,0.8652471802664667,136.06012306037798,0.7950642367231173,0.0030548218693759455,0.1913951836590384,0.006530873477846533,0.00021670903344667147,464.8468270130205,464.8468270130205
144,0.0,0.5717533100253798,0.6651509596145558,0.09167262290076739,86.34748561372504,78.54662963770676,114.70929080542254,5.4122251045338166,2.9529803945532764,0.20325828855859385,0.9387550639543026,0.8652471802664667,136.06012306037798,0.7950642367231173,0.0030548218693759455,0.1913951836590384,0.006530873477846533,0.00021670903344667147,379.269500004612,379.269500004612
145,0.0,0.5717533100253798,0.6651509596145558,0.09167262290076739,86.34748561372504,78.54662963770676,114.70929080542254,5.4122251045338166,2.9529803945532764,0.20325828855859385,0.9387550639543026,0.8652471802664667,136.06012306037798,0.7950642367231173,0.0030548218693759455,0.1913951836590384,0.006530873477846533,0.00021670903344667147,394.5412180485755,394.5412180485755
146,0.0,0.5717533100253798,0.6651509596145558,0.09167262290076739,86.34748561372504,78.54662963770676,114.70929080542254,5.4122251045338166,2.9529803945532764,0.20325828855859385,0.9387550639543026,0.8652471802664667,136.06012306037798,0.7950642367231173,0.0030548218693759455,0.1913951836590384,0.006530873477846533,0.00021670903344667147,549.3212195227223,549.3212195227223
147,0.0,0.5717533100253798,0.6651509596145558,0.09167262290076739,86.34748561372504,78.54662963770676,114.70929080542254,5.4122251045338166,2.9529803945532764,0.20325828855859385,0.9387550639543026,0.8652471802664667,136.06012306037798,0.7950642367231173,0.0030548218693759455,0.1913951836590384,0.006530873477846533,0.00021670903344667147,106.45566889617855,106.45566889617855
148,0.0,0.587897406916353,0.6425481382518156,0.09707698770998707,81.72942786887982,98.21257435328764,111.67129694086748,4.4956545337820915,2.428168120257453,0.2452419584440193,0.9967791306331013,0.8949947728613579,124.47072750751701,0.24570877374769556,0.000859045024077687,0.172687623381777,0.006976693352332253,0.00029594266769822353,736.7937004779006,736.7937004779006
149,0.0,0.587897406916353,0.6425481382518156,0.09707698770998707,81.72942786887982,98.21257435328764,111.67129694086748,4.4956545337820915,2.428168120257453,0.2452419584440193,0.9967791306331013,0.8949947728613579,124.47072750751701,0.24570877374769556,0.000859045024077687,0.172687623381777,0.006976693352332253,0.00029594266769822353,1704.4016087750083,1704.4016087750083
150,0.0,0.6446968184489733,0.7003268931107611,0.09588956131654314,78.68374889508593,122.73911982331796,109.74733146152215,4.716079120817018,1.9581177675766828,0.5291807574395619,0.9934823922932408,0.887545534530264,170.94890033561407,0.40767945714313336,0.0008303822867819499,0.13501958183598423,0.006534159842676579,0.0003855854705730466,83.38770658985706,83.38770658985706
151,0.0,0.6446968184489733,0.7003268931107611,0.09588956131654314,78.68374889508593,122.73911982331796,109.74733146152215,4.716079120817018,1.9581177675766828,0.5291807574395619,0.9934823922932408,0.887545534530264,170.94890033561407,0.40767945714313336,0.0008303822867819499,0.13501958183598423,0.006534159842676579,0.0003855854705730466,82.89660407610069,82.89660407610069
152,0.0,0.5616967609654251,0.6832189113708427,0.08346575461289873,76.8183428633441,230.86698568596742,112.47946093335298,5.037695881309295,4.380868451084714,0.793913388898396,0.937299669620548,0.8660477936323091,139.98340546581267,0.6406388360853952,0.00024328016684804776,0.10887601776115213,0.00676398895640129,0.0004067588899442365,89.38539492848128,89.38539492848128
153,0.0,0.5616967609654251,0.6832189113708427,0.08346575461289873,76.8183428633441,230.86698568596742,112.47946093335298,5.037695881309295,4.380868451084714,0.793913388898396,0.937299669620548,0.8660477936323091,139.98340546581267,0.6406388360853952,0.00024328016684804776,0.10887601776115213,0.00676398895640129,0.0004067588899442365,1591.2407694878716,1591.2407694878716
154,0.0,0.5616967609654251,0.6832189113708427,0.08346575461289873,76.8183428633441,230.86698568596742,112.47946093335298,5.037695881309295,4.380868451084714,0.793913388898396,0.937299669620548,0.8660477936323091,139.98340546581267,0.6406388360853952,0.00024328016684804776,0.10887601776115213,0.00676398895640129,0.0004067588899442365,89.45248015428994,89.45248015428994
155,0.0,0.5616967609654251,0.6832189113708427,0.08346575461289873,76.8183428633441,230.86698568596742,112.47946093335298,5.037695881309295,4.380868451084714,0.793913388898396,0.937299669620548,0.8660477936323091,139.98340546581267,0.6406388360853952,0.00024328016684804776,0.10887601776115213,0.00676398895640129,0.0004067588899442365,10648.48123147478,10648.48123147478
156,0.0,0.5682580988734299,0.714116358662814,0.08301982583618983,71.36286185843662,280.5550400566251,112.3538408099119,4.385947241746432,4.856764150029395,0.4483994800600115,0.9800846421307191,0.8504112158497025,163.59157597730265,0.5829251698838738,0.0006332499006991288,0.13053626939065888,0.006771177576117504,0.0001893803173171893,3849.8900949239596,3849.8900949239596
157,0.0,0.5682580988734299,0.714116358662814,0.08301982583618983,71.36286185843662,280.5550400566251,112.3538408099119,4.385947241746432,4.856764150029395,0.4483994800600115,0.9800846421307191,0.8504112158497025,163.59157597730265,0.5829251698838738,0.0006332499006991288,0.13053626939065888,0.006771177576117504,0.0001893803173171893,446.64881458176393,446.64881458176393
158,0.0,0.5682580988734299,0.714116358662814,0.08301982583618983,71.36286185843662,280.5550400566251,112.3538408099119,4.385947241746432,4.856764150029395,0.4483994800600115,0.9800846421307191,0.8504112158497025,163.59157597730265,0.5829251698838738,0.0006332499006991288,0.13053626939065888,0.006771177576117504,0.0001893803173171893,80.7628187275179,80.7628187275179
159,0.0,0.5682580988734299,0.714116358662814,0.08301982583618983,71.36286185843662,280.5550400566251,112.3538408099119,4.385947241746432,4.856764150029395,0.4483994800600115,0.9800846421307191,0.8504112158497025,163.59157597730265,0.5829251698838738,0.0006332499006991288,0.13053626939065888,0.006771177576117504,0.0001893803173171893,83.88646413181556,83.88646413181556
160,0.0,0.5682580988734299,0.714116358662814,0.08301982583618983,71.36286185843662,280.5550400566251,112.3538408099119,4.385947241746432,4.856764150029395,0.4483994800600115,0.9800846421307191,0.8504112158497025,163.59157597730265,0.5829251698838738,0.0006332499006991288,0.13053626939065888,0.006771177576117504,0.0001893803173171893,87.87284566581872,87.87284566581872
161,0.0,0.49412826001586097,0.6928548528133953,0.07686610132883676,79.20795646224744,124.18663164504639,114.51296673288277,3.946970713959171,4.596464660186382,0.7867124760063007,0.9545599589630428,0.7278085816477904,120.55246935875212,0.6970405854815531,0.0004631689982816378,0.09488210457028179,0.006859092372094089,0.00016740383252022983,811.2932967453598,811.2932967453598
162,0.0,0.19337355169482384,0.4552714684956052,0.08658805174725703,68.61191037957283,216.82487869436952,123.33208679438962,2.0244904708176614,3.148949467245985,0.2452419584440193,0.8745946981252091,0.8926207370520416,92.36181038740486,0.40679970247186065,0.000859045024077687,0.19681072295019708,0.007593336771806847,1.4631332296732857e-05,92.55339861189402,92.55339861189402
163,0.0,0.18500332530403713,0.4882801619257098,0.07980192314356849,62.980753981373226,256.8766142868141,122.70485063272315,2.225553901058248,5.0662173092232345,0.3302060770678992,0.9094735348207271,0.8429403625180615,74.50463418571937,0.4009483159906762,0.0021131891432047967,0.1384471200206785,0.007611174942763754,8.498568175130394e-05,1100.4835414411423,1100.4835414411423
164,0.0,0.18500332530403713,0.4882801619257098,0.07980192314356849,62.980753981373226,256.8766142868141,122.70485063272315,2.225553901058248,5.0662173092232345,0.3302060770678992,0.9094735348207271,0.8429403625180615,74.50463418571937,0.4009483159906762,0.0021131891432047967,0.1384471200206785,0.007611174942763754,8.498568175130394e-05,81.61869620821439,81.61869620821439
165,0.0,0.11803507964169024,0.4998842531044865,0.06267801118426419,71.43085256269552,197.2805729039095,121.16459797408965,2.724920926901758,5.30673551959368,0.17557288316268682,0.8289149103159419,0.9532627599071336,65.86981929590401,0.39400758795669877,0.0016783705289379336,0.12795392298206276,0.007894778055368534,0.0003906514700916519,83.73106134363172,83.73106134363172
166,0.0,0.11803507964169024,0.4998842531044865,0.06267801118426419,71.43085256269552,197.2805729039095,121.16459797408965,2.724920926901758,5.30673551959368,0.17557288316268682,0.8289149103159419,0.9532627599071336,65.86981929590401,0.39400758795669877,0.0016783705289379336,0.12795392298206276,0.007894778055368534,0.0003906514700916519,3799.8968976651345,3799.8968976651345
167,0.0,0.12363240124433944,0.4997550746992907,0.0595680429509029,71.42788943642582,171.66045916262567,121.89460466554607,2.635615898192662,5.051204121716509,0.2244386151778741,0.8432439267409862,0.9896330472471055,81.725920849486,0.1141192421432326,0.0002840187841163244,0.3090988299855511,0.007840153258395044,0.00039129278706073745,90.18739169238292,90.18739169238292
168,0.0,0.12363240124433944,0.4997550746992907,0.0595680429509029,71.42788943642582,171.66045916262567,121.89460466554607,2.635615898192662,5.051204121716509,0.2244386151778741,0.8432439267409862,0.9896330472471055,81.725920849486,0.1141192421432326,0.0002840187841163244,0.3090988299855511,0.007840153258395044,0.00039129278706073745,114.96032837156929,114.96032837156929
169,0.0,0.12363240124433944,0.4997550746992907,0.0595680429509029,71.42788943642582,171.66045916262567,121.89460466554607,2.635615898192662,5.051204121716509,0.2244386151778741,0.8432439267409862,0.9896330472471055,81.725920849486,0.1141192421432326,0.0002840187841163244,0.3090988299855511,0.007840153258395044,0.00039129278706073745,84.71537317299196,84.71537317299196
170,0.0,0.09030082194467393,0.507750252280338,0.04916517950140609,72.37926847921258,144.5076918661927,119.82352000371498,3.2377252312808213,6.317352355974669,0.4285304392886573,0.9048701550912345,0.9530682665495601,91.4710634144897,0.24797075278386171,0.0001226720564909689,0.26245416908693364,0.0077065680903724565,0.00014267474680768055,125.33762590601029,125.33762590601029
171,0.0,0.09030082194467393,0.507750252280338,0.04916517950140609,72.37926847921258,144.5076918661927,119.82352000371498,3.2377252312808213,6.317352355974669,0.4285304392886573,0.9048701550912345,0.9530682665495601,91.4710634144897,0.24797075278386171,0.0001226720564909689,0.26245416908693364,0.0077065680903724565,0.00014267474680768055,105.54988609156106,105.54988609156106
172,0.0,0.09030082194467393,0.507750252280338,0.04916517950140609,72.37926847921258,144.5076918661927,119.82352000371498,3.2377252312808213,6.317352355974669,0.4285304392886573,0.9048701550912345,0.9530682665495601,91.4710634144897,0.24797075278386171,0.0001226720564909689,0.26245416908693364,0.0077065680903724565,0.00014267474680768055,471.872583943095,471.872583943095
173,0.0,0.09030082194467393,0.507750252280338,0.04916517950140609,72.37926847921258,144.5076918661927,119.82352000371498,3.2377252312808213,6.317352355974669,0.4285304392886573,0.9048701550912345,0.9530682665495601,91.4710634144897,0.24797075278386171,0.0001226720564909689,0.26245416908693364,0.0077065680903724565,0.00014267474680768055,80.61701025392101,80.61701025392101
174,0.0,0.08026464446639303,0.48281883488141264,0.05405790752613271,67.77036649007754,275.4475119495706,118.92657857952639,3.0251041663506384,5.49960470518469,0.6468130846328393,0.9970003960243933,0.940702263672547,47.5008903416899,0.4618626406826536,0.0006201111668536208,0.15845899087736198,0.007773282691668493,6.168765712821767e-05,5275.9715204153745,5275.9715204153745
175,0.0,0.08970721309922919,0.47024190104243413,0.061803583517582084,58.9276762491378,444.15161921335556,117.47937311532576,2.853982349080284,3.9173560365581714,0.6894600271941371,0.9979643331625382,0.9277913172851026,63.19799975667464,0.6827045075622278,0.0010831014860849253,0.05551083307072524,0.00774079087558277,8.057630560975859e-05,78.89713793084694,78.89713793084694
176,0.0,0.08970721309922919,0.47024190104243413,0.061803583517582084,58.9276762491378,444.15161921335556,117.47937311532576,2.853982349080284,3.9173560365581714,0.6894600271941371,0.9979643331625382,0.9277913172851026,63.19799975667464,0.6827045075622278,0.0010831014860849253,0.05551083307072524,0.00774079087558277,8.057630560975859e-05,169.54036460232646,169.54036460232646
177,0.0,0.08970721309922919,0.47024190104243413,0.061803583517582084,58.9276762491378,444.15161921335556,117.47937311532576,2.853982349080284,3.9173560365581714,0.6894600271941371,0.9979643331625382,0.9277913172851026,63.19799975667464,0.6827045075622278,0.0010831014860849253,0.05551083307072524,0.00774079087558277,8.057630560975859e-05,1147.3708686935222,1147.3708686935222
178,0.0,0.08970721309922919,0.47024190104243413,0.061803583517582084,58.9276762491378,444.15161921335556,117.47937311532576,2.853982349080284,3.9173560365581714,0.6894600271941371,0.9979643331625382,0.9277913172851026,63.19799975667464,0.6827045075622278,0.0010831014860849253,0.05551083307072524,0.00774079087558277,8.057630560975859e-05,1036.3999260938008,1036.3999260938008
179,0.0,0.08970721309922919,0.47024190104243413,0.061803583517582084,58.9276762491378,444.15161921335556,117.47937311532576,2.853982349080284,3.9173560365581714,0.6894600271941371,0.9979643331625382,0.9277913172851026,63.19799975667464,0.6827045075622278,0.0010831014860849253,0.05551083307072524,0.00774079087558277,8.057630560975859e-05,98.40290667471854,98.40290667471854
180,0.0,0.06817295984354194,0.49177930151320526,0.05939944573271827,58.411288995351626,412.93295328462034,118.15853949525393,2.7863897027435027,1.931520080968843,1.2125977894350584,0.8585872676344135,0.8951991540498611,181.24155451585443,0.5499162622540604,0.001265421967684921,0.05920660836501185,0.007747565322595906,3.514497612122636e-05,1150.1318485338365,1150.1318485338365
181,0.0,0.06817295984354194,0.49177930151320526,0.05939944573271827,58.411288995351626,412.93295328462034,118.15853949525393,2.7863897027435027,1.931520080968843,1.2125977894350584,0.8585872676344135,0.8951991540498611,181.24155451585443,0.5499162622540604,0.001265421967684921,0.05920660836501185,0.007747565322595906,3.514497612122636e-05,1114.180679207613,1114.180679207613
182,0.0,0.06817295984354194,0.49177930151320526,0.05939944573271827,58.411288995351626,412.93295328462034,118.15853949525393,2.7863897027435027,1.931520080968843,1.2125977894350584,0.8585872676344135,0.8951991540498611,181.24155451585443,0.5499162622540604,0.001265421967684921,0.05920660836501185,0.007747565322595906,3.514497612122636e-05,1128.8359261590813,1128.8359261590813
183,0.0,0.06817295984354194,0.49177930151320526,0.05939944573271827,58.411288995351626,412.93295328462034,118.15853949525393,2.7863897027435027,1.931520080968843,1.2125977894350584,0.8585872676344135,0.8951991540498611,181.24155451585443,0.5499162622540604,0.001265421967684921,0.05920660836501185,0.007747565322595906,3.514497612122636e-05,528.1491702856213,528.1491702856213
184,0.0,0.014024852430378876,0.4639351037715931,0.056154681975025156,59.644428796554784,408.44964849807405,115.91873146937996,2.5726184912042243,2.2787617086126772,0.4004137865761166,0.812600781980101,0.8783226747117979,77.0338772180764,0.16278550290185673,0.0017959376922203063,0.2223092504725694,0.008384474566478506,5.097098677497858e-05,240.75573168610322,240.75573168610322
185,0.0,0.014024852430378876,0.4639351037715931,0.056154681975025156,59.644428796554784,408.44964849807405,115.91873146937996,2.5726184912042243,2.2787617086126772,0.4004137865761166,0.812600781980101,0.8783226747117979,77.0338772180764,0.16278550290185673,0.0017959376922203063,0.2223092504725694,0.008384474566478506,5.097098677497858e-05,1114.7720758182024,1114.7720758182024
186,0.0,0.014024852430378876,0.4639351037715931,0.056154681975025156,59.644428796554784,408.44964849807405,115.91873146937996,2.5726184912042243,2.2787617086126772,0.4004137865761166,0.812600781980101,0.8783226747117979,77.0338772180764,0.16278550290185673,0.0017959376922203063,0.2223092504725694,0.008384474566478506,5.097098677497858e-05,78.07707030302389,78.07707030302389
187,0.0,0.014024852430378876,0.4639351037715931,0.056154681975025156,59.644428796554784,408.44964849807405,115.91873146937996,2.5726184912042243,2.2787617086126772,0.4004137865761166,0.812600781980101,0.8783226747117979,77.0338772180764,0.16278550290185673,0.0017959376922203063,0.2223092504725694,0.008384474566478506,5.097098677497858e-05,1099.4954664897743,1099.4954664897743
188,0.0,0.014024852430378876,0.4639351037715931,0.056154681975025156,59.644428796554784,408.44964849807405,115.91873146937996,2.5726184912042243,2.2787617086126772,0.4004137865761166,0.812600781980101,0.8783226747117979,77.0338772180764,0.16278550290185673,0.0017959376922203063,0.2223092504725694,0.008384474566478506,5.097098677497858e-05,1135.5469477451368,1135.5469477451368
189,0.0,0.014024852430378876,0.4639351037715931,0.056154681975025156,59.644428796554784,408.44964849807405,115.91873146937996,2.5726184912042243,2.2787617086126772,0.4004137865761166,0.812600781980101,0.8783226747117979,77.0338772180764,0.16278550290185673,0.0017959376922203063,0.2223092504725694,0.008384474566478506,5.097098677497858e-05,77.34691784334234,77.34691784334234
190,0.0,0.014024852430378876,0.4639351037715931,0.056154681975025156,59.644428796554784,408.44964849807405,115.91873146937996,2.5726184912042243,2.2787617086126772,0.4004137865761166,0.812600781980101,0.8783226747117979,77.0338772180764,0.16278550290185673,0.0017959376922203063,0.2223092504725694,0.008384474566478506,5.097098677497858e-05,1810.4732745910987,1810.4732745910987
191,0.0,0.02544284947054093,0.44031560103000356,0.05672359929801374,67.57248323008727,345.28138829942446,119.00783877948987,2.778822046604287,3.6061566513179324,0.34075639238568556,0.9555969280154666,0.942272512068917,96.37649888842292,0.12913000743540848,0.0017655733210480973,0.05364547314547047,0.008282594427513112,7.468731894300085e-05,76.9009978328946,76.9009978328946
192,0.0,0.02544284947054093,0.44031560103000356,0.05672359929801374,67.57248323008727,345.28138829942446,119.00783877948987,2.778822046604287,3.6061566513179324,0.34075639238568556,0.9555969280154666,0.942272512068917,96.37649888842292,0.12913000743540848,0.0017655733210480973,0.05364547314547047,0.008282594427513112,7.468731894300085e-05,73.9469911787866,73.9469911787866
193,0.0,0.02544284947054093,0.44031560103000356,0.05672359929801374,67.57248323008727,345.28138829942446,119.00783877948987,2.778822046604287,3.6061566513179324,0.34075639238568556,0.9555969280154666,0.942272512068917,96.37649888842292,0.12913000743540848,0.0017655733210480973,0.05364547314547047,0.008282594427513112,7.468731894300085e-05,189.45235791828082,189.45235791828082
194,0.0,0.02544284947054093,0.44031560103000356,0.05672359929801374,67.57248323008727,345.28138829942446,119.00783877948987,2.778822046604287,3.6061566513179324,0.34075639238568556,0.9555969280154666,0.942272512068917,96.37649888842292,0.12913000743540848,0.0017655733210480973,0.05364547314547047,0.008282594427513112,7.468731894300085e-05,97.5603247644489,97.5603247644489
195,0.0,0.02544284947054093,0.44031560103000356,0.05672359929801374,67.57248323008727,345.28138829942446,119.00783877948987,2.778822046604287,3.6061566513179324,0.34075639238568556,0.9555969280154666,0.942272512068917,96.37649888842292,0.12913000743540848,0.0017655733210480973,0.05364547314547047,0.008282594427513112,7.468731894300085e-05,73.81491899443562,73.81491899443562
196,0.0,0.008427742706258567,0.41887197784122243,0.06213711371848518,61.061410948964564,450.92076348336593,116.18967893530589,2.369010797575979,2.345253614815938,0.527457705961524,0.9563458012911431,0.9401024171484056,9.72162973472679,0.5972739555251956,0.0013209300252871592,0.01265039726999323,0.008536643403807609,6.653126683686672e-05,80.28326845263922,80.28326845263922
197,0.0,0.008427742706258567,0.41887197784122243,0.06213711371848518,61.061410948964564,450.92076348336593,116.18967893530589,2.369010797575979,2.345253614815938,0.527457705961524,0.9563458012911431,0.9401024171484056,9.72162973472679,0.5972739555251956,0.0013209300252871592,0.01265039726999323,0.008536643403807609,6.653126683686672e-05,81.55559364859475,81.55559364859475
198,0.0,0.008427742706258567,0.41887197784122243,0.06213711371848518,61.061410948964564,450.92076348336593,116.18967893530589,2.369010797575979,2.345253614815938,0.527457705961524,0.9563458012911431,0.9401024171484056,9.72162973472679,0.5972739555251956,0.0013209300252871592,0.01265039726999323,0.008536643403807609,6.653126683686672e-05,73.38736829811378,73.38736829811378
199,0.0,0.008427742706258567,0.41887197784122243,0.06213711371848518,61.061410948964564,450.92076348336593,116.18967893530589,2.369010797575979,2.345253614815938,0.527457705961524,0.9563458012911431,0.9401024171484056,9.72162973472679,0.5972739555251956,0.0013209300252871592,0.01265039726999323,0.008536643403807609,6.653126683686672e-05,77.65438763839128,77.65438763839128
200,0.0,0.008427742706258567,0.41887197784122243,0.06213711371848518,61.061410948964564,450.92076348336593,116.18967893530589,2.369010797575979,2.345253614815938,0.527457705961524,0.9563458012911431,0.9401024171484056,9.72162973472679,0.5972739555251956,0.0013209300252871592,0.01265039726999323,0.008536643403807609,6.653126683686672e-05,78.84058956196962,78.84058956196962
201,0.0,0.008427742706258567,0.41887197784122243,0.06213711371848518,61.061410948964564,450.92076348336593,116.18967893530589,2.369010797575979,2.345253614815938,0.527457705961524,0.9563458012911431,0.9401024171484056,9.72162973472679,0.5972739555251956,0.0013209300252871592,0.01265039726999323,0.008536643403807609,6.653126683686672e-05,423.3336787286173,423.3336787286173
202,0.0,0.008427742706258567,0.41887197784122243,0.06213711371848518,61.061410948964564,450.92076348336593,116.18967893530589,2.369010797575979,2.345253614815938,0.527457705961524,0.9563458012911431,0.9401024171484056,9.72162973472679,0.5972739555251956,0.0013209300252871592,0.01265039726999323,0.008536643403807609,6.653126683686672e-05,481.4411886868561,481.4411886868561
203,0.0,0.008427742706258567,0.41887197784122243,0.06213711371848518,61.061410948964564,450.92076348336593,116.18967893530589,2.369010797575979,2.345253614815938,0.527457705961524,0.9563458012911431,0.9401024171484056,9.72162973472679,0.5972739555251956,0.0013209300252871592,0.01265039726999323,0.008536643403807609,6.653126683686672e-05,76.47488540882215,76.47488540882215
204,0.0,0.008427742706258567,0.41887197784122243,0.06213711371848518,61.061410948964564,450.92076348336593,116.18967893530589,2.369010797575979,2.345253614815938,0.527457705961524,0.9563458012911431,0.9401024171484056,9.72162973472679,0.5972739555251956,0.0013209300252871592,0.01265039726999323,0.008536643403807609,6.653126683686672e-05,253.15209255829282,253.15209255829282
205,0.0,0.008427742706258567,0.41887197784122243,0.06213711371848518,61.061410948964564,450.92076348336593,116.18967893530589,2.369010797575979,2.345253614815938,0.527457705961524,0.9563458012911431,0.9401024171484056,9.72162973472679,0.5972739555251956,0.0013209300252871592,0.01265039726999323,0.008536643403807609,6.653126683686672e-05,85.93309941341593,85.93309941341593
